RMM Index only for strong MJOs (amplitude>1)
Year,Mon,Day,PC1,PC2,Phase,Amplitude
2017,2,28,0.0297526903,-2.5040934,3,2.50427
2017,3,1,0.43814468,-2.134362,3,2.17887
2017,5,3,-1.8521177,0.86525196,8,2.04426
2017,5,4,-1.9760736,0.6392169,8,2.07689
2017,5,5,-2.1694329,0.50541824,8,2.22753
2017,5,6,-2.0021803,0.450811,8,2.05231
2017,6,14,-1.9667294,-0.77760577,1,2.11487
2017,10,11,2.0450902,-0.0457299463,4,2.04560
2017,10,12,2.3167326,0.0374314971,5,2.31704
2017,10,13,2.5961974,0.21201983,5,2.60484
2017,10,14,2.8475993,0.22264865,5,2.85629
2017,10,15,3.2003069,0.53833944,5,3.24527
2017,10,16,3.2509394,0.8121295,5,3.35084
2017,10,17,3.0322716,1.3439828,5,3.31677
2017,10,18,2.8809702,1.8309417,5,3.41355
2017,10,19,2.4891412,2.1709304,5,3.30284
2017,10,20,2.0959842,2.2678778,6,3.08811
2017,10,21,1.5628755,2.54614,6,2.98754
2017,10,22,1.0626343,2.7077222,6,2.90877
2017,10,23,0.23562618,2.4845886,6,2.49574
2017,10,24,-0.49692929,2.3709333,7,2.42245
2017,10,25,-0.58246392,2.4712102,7,2.53893
2017,10,26,-0.76343793,2.6382232,7,2.74646
2017,10,27,-1.1527184,2.3165951,7,2.58754
2017,10,28,-1.4258028,1.9134583,7,2.38626
2017,10,29,-1.3492388,1.6534233,7,2.13407
2017,12,18,-1.0353472,1.783474,7,2.06221
2018,1,6,-1.0602099,-1.7944729,2,2.08427
2018,1,7,-0.96661454,-1.9154398,2,2.14552
2018,1,8,-0.78956485,-1.9089789,2,2.06582
2018,1,25,1.6194164,1.5015635,5,2.20844
2018,1,26,1.809638,1.7568525,5,2.52217
2018,1,27,2.0463319,2.1714921,6,2.98376
2018,1,28,2.0798213,2.6704066,6,3.38478
2018,1,29,1.6058606,3.3844733,6,3.74612
2018,1,30,0.91255528,3.8266644,6,3.93397
2018,1,31,0.28545114,3.9474308,6,3.95774
2018,2,1,-0.16914617,3.8993194,7,3.90299
2018,2,2,-0.69710541,3.5298409,7,3.59802
2018,2,3,-1.2829838,3.4363205,7,3.66802
2018,2,4,-1.5674144,3.5089672,7,3.84313
2018,2,5,-1.6888254,3.4965165,7,3.88301
2018,2,6,-1.9400486,3.5181925,7,4.01764
2018,2,7,-2.032824,3.4365172,7,3.99275
2018,2,8,-1.9714931,3.3133838,7,3.85555
2018,2,9,-1.7874259,2.9769394,7,3.47233
2018,2,10,-1.839897,2.5542982,7,3.14796
2018,2,11,-1.9246105,2.4443154,7,3.11108
2018,2,12,-1.6841325,2.4103208,7,2.94040
2018,2,13,-1.2014,2.0792732,7,2.40140
2018,2,14,-1.128962,2.064116,7,2.35269
2018,2,15,-1.0572872,2.0681479,7,2.32273
2018,2,16,-1.0949878,2.1071608,7,2.37468
2018,2,17,-0.89524806,1.838165,7,2.04458
2018,2,23,-1.6482103,-1.2280418,1,2.05540
2018,2,24,-1.6861005,-1.4924089,1,2.25171
2018,2,25,-1.4829454,-1.5784057,2,2.16575
2018,2,26,-1.1393161,-1.6521409,2,2.00689
2018,4,2,-1.0259571,1.7451741,7,2.02441
2018,4,3,-1.6027431,1.7783365,7,2.39401
2018,4,4,-2.101716,1.4144129,8,2.53333
2018,4,5,-2.1681936,0.91725808,8,2.35424
2018,4,6,-2.1837397,0.28483409,8,2.20224
2018,4,7,-2.4073026,-0.0901616961,1,2.40899
2018,4,8,-2.5190668,-0.28299385,1,2.53491
2018,4,9,-2.3456149,-0.29649523,1,2.36428
2018,4,14,-0.17382234,-2.1474638,2,2.15449
2018,4,15,0.17512593,-2.0133455,3,2.02095
2018,5,13,-1.9185531,-1.2062664,1,2.26626
2018,5,14,-1.8033684,-1.2478046,1,2.19298
2018,5,19,-0.84685218,-1.8282285,2,2.01484
2018,5,20,-0.89091766,-1.8429914,2,2.04703
2018,5,26,-0.15921603,-2.0083466,2,2.01465
2018,7,14,2.0073283,0.91651869,5,2.20667
2018,7,15,2.1265609,1.3113904,5,2.49840
2018,7,16,2.0427115,1.5640894,5,2.57275
2018,7,17,2.1525941,1.6292943,5,2.69968
2018,7,18,2.1372766,1.6239706,5,2.68426
2018,7,19,1.784903,1.6643322,5,2.44047
2018,7,20,1.2637924,1.8051758,6,2.20359
2018,7,23,0.4231081,1.973569,6,2.01841
2018,8,11,0.21395501,2.2051446,6,2.21550
2018,8,12,0.14765792,2.1054995,6,2.11067
2018,10,11,-0.72207212,-1.8670001,2,2.00177
2018,12,11,1.4075865,-1.5031331,3,2.05930
2018,12,12,1.5463188,-1.4941007,4,2.15022
2018,12,13,1.7647843,-1.6751246,4,2.43321
2018,12,14,1.769745,-1.3609035,4,2.23250
2018,12,15,1.9505659,-0.76542133,4,2.09537
2018,12,16,2.221947,-0.17274298,4,2.22865
2018,12,17,2.013443,-0.0978056863,4,2.01582
2018,12,18,2.0125465,0.0133769456,5,2.01259
2018,12,20,2.166544,0.37991813,5,2.19960
2018,12,21,2.4510496,0.41916287,5,2.48663
2018,12,22,2.7957456,0.36608076,5,2.81961
2018,12,23,2.6105018,0.45549867,5,2.64994
2018,12,24,2.6660388,0.54519278,5,2.72121
2018,12,25,2.9818537,0.76600426,5,3.07867
2018,12,26,2.9274943,1.003485,5,3.09471
2018,12,27,2.9036367,1.0849226,5,3.09970
2018,12,28,2.61642,1.0795137,5,2.83037
2018,12,29,2.2652919,1.0957609,5,2.51639
2018,12,30,2.0112767,1.3457725,5,2.41999
2018,12,31,1.8419522,1.6655025,5,2.48328
2019,1,1,1.8895082,1.9190031,6,2.69311
2019,1,2,1.0191487,1.7219361,6,2.00093
2019,1,5,-1.6913035,1.8460484,7,2.50368
2019,1,6,-2.1201332,1.4902316,8,2.59148
2019,1,7,-2.3050592,0.95618278,8,2.49551
2019,1,8,-2.3157809,0.68412346,8,2.41472
2019,1,9,-2.0978053,0.4002572,8,2.13565
2019,1,23,1.7679867,1.1007468,5,2.08265
2019,1,28,0.52720225,1.9356323,6,2.00614
2019,2,20,-2.0904851,0.25071245,8,2.10547
2019,2,21,-2.0415633,0.14356245,8,2.04660
2019,2,22,-2.1028473,0.1022555,8,2.10533
2019,2,23,-2.1188071,-0.0782876387,1,2.12025
2019,2,24,-2.0227613,-0.42746091,1,2.06743
2019,2,25,-2.035712,-0.53135639,1,2.10392
2019,2,26,-1.7543472,-0.97787178,1,2.00847
2019,2,28,-0.83850181,-1.9490887,2,2.12180
2019,3,1,-0.48293692,-2.3346198,2,2.38405
2019,3,2,-0.14765464,-2.3370667,2,2.34173
2019,3,3,0.65181476,-2.3307528,3,2.42018
2019,3,4,1.0824931,-2.3287005,3,2.56800
2019,3,5,1.4959078,-2.145329,3,2.61537
2019,3,6,2.0095482,-1.8232094,4,2.71337
2019,3,7,2.2194819,-1.5817039,4,2.72541
2019,3,8,2.2784474,-1.3762008,4,2.66181
2019,3,9,1.87479,-1.0885848,4,2.16791
2019,4,22,-0.45870394,-2.0330634,2,2.08417
2019,4,23,-0.30012536,-2.4514904,2,2.46979
2019,4,24,0.171764,-2.4424841,3,2.44852
2019,4,25,0.70261961,-2.2818577,3,2.38758
2019,4,26,1.1133792,-1.9708269,3,2.26358
2019,4,27,1.4291594,-1.7146409,3,2.23215
2019,4,28,1.6120372,-1.3398141,4,2.09613
2019,5,11,-0.79632264,1.9204572,7,2.07901
2019,5,12,-1.1675742,1.7333362,7,2.08990
2019,5,13,-1.5770555,1.4753199,8,2.15955
2019,5,23,-2.0016093,0.3855485,8,2.03840
2019,5,24,-2.2406852,0.3299129,8,2.26484
2019,5,25,-2.2167184,0.18703921,8,2.22460
2019,5,26,-2.3775144,-0.0415298454,1,2.37788
2019,5,27,-2.3475437,-0.60743362,1,2.42486
2019,5,28,-2.0877914,-1.2099035,1,2.41304
2019,5,29,-1.9561008,-1.6775163,1,2.57690
2019,5,30,-1.7210832,-2.0622113,2,2.68605
2019,5,31,-1.4971468,-2.5080531,2,2.92092
2019,6,1,-0.88207734,-2.6740057,2,2.81574
2019,6,2,-0.52368832,-2.3836472,2,2.44050
2019,6,3,-0.17309067,-2.0643337,2,2.07158
2019,7,7,-2.1911111,-0.50312054,1,2.24813
2019,9,23,-2.147202,-0.98693055,1,2.36316
2019,9,24,-2.3643761,-1.1250744,1,2.61841
2019,9,25,-2.4675596,-1.3011432,1,2.78959
2019,9,26,-2.4415281,-1.3592929,1,2.79441
2019,9,27,-2.1801424,-1.3114634,1,2.54420
2019,9,28,-1.886024,-1.3728801,1,2.33279
2019,9,29,-1.6492178,-1.2016251,1,2.04054
2019,11,2,2.0247014,0.84786284,5,2.19506
2019,11,3,2.1164286,1.1709185,5,2.41874
2019,11,4,2.1813407,1.4525157,5,2.62070
2019,11,5,2.3412378,1.3189034,5,2.68717
2019,11,6,2.2390554,1.348642,5,2.61385
2019,11,7,2.0612855,1.8400025,5,2.76306
2019,11,8,1.4063854,2.1432102,6,2.56345
2019,11,9,0.61998385,2.5005817,6,2.57629
2019,11,10,0.19079581,2.4492574,6,2.45668
2019,11,11,-0.40544778,2.3116441,7,2.34693
2019,11,12,-0.99061978,2.0415668,7,2.26921
2019,11,13,-1.2587824,1.6848863,7,2.10318
2020,1,7,2.1725814,-0.66529393,4,2.27216
2020,1,8,2.5530879,-0.5767619,4,2.61742
2020,1,9,2.9997389,-0.43877026,4,3.03166
2020,1,10,3.2459114,-0.23146121,4,3.25415
2020,1,11,3.3893785,0.5450635,5,3.43293
2020,1,12,3.318495,1.2035458,5,3.53000
2020,1,13,3.0264571,1.8623018,5,3.55354
2020,1,14,2.4024084,2.1737037,5,3.23984
2020,1,15,1.9578869,2.3360863,6,3.04805
